soilhealthcard_conform.state,soilhealthcard_conform.district,soilhealthcard_conform.village,soilhealthcard_conform.soil_sample_id,soilhealthcard_conform.ph,soilhealthcard_conform.ec,soilhealthcard_conform.oc,soilhealthcard_conform.n,soilhealthcard_conform.p,soilhealthcard_conform.k,soilhealthcard_conform.s,soilhealthcard_conform.zn,soilhealthcard_conform.fe,soilhealthcard_conform.cu,soilhealthcard_conform.mn,soilhealthcard_conform.farm_lat,soilhealthcard_conform.farm_long,soilhealthcard_conform.collection_date,soilhealthcard_conform.units,soilhealthcard_conform.irrigation,soilhealthcard_conform.event_date
Haryana,Hisar,Channot(112),HR61057/2018-19/134051966,7.6,,0.38,,19.8,240,90.8,5.03,3.41,0.41,0.82,29.12943,75.56642,12/04/18,,Irrigated,27/02/21
Haryana,Hisar,Channot(112),HR61057/2018-19/134074069,7.2,,0.35,,40.9,300,115.44,0.61,3.41,1.02,1.22,29.12789,75.55659,16/04/18,,Irrigated,27/02/21
Haryana,Hisar,Channot(112),HR61057/2018-19/134081129,7.3,,0.4,,7.9,260,80.4,3.5,2.04,0.29,3.03,29.12789,75.55659,16/04/18,,Irrigated,27/02/21
Haryana,Hisar,Channot(112),HR61057/2018-19/134121489,7.3,0.57,0.31,,21.7,270,77.8,1.62,3.43,0.86,5.03,29.12418,75.56811,16/04/18,,Irrigated,27/02/21
Haryana,Hisar,Channot(112),HR61057/2018-19/134134385,7.6,0.58,0.34,,9.9,140,80.02,1.37,8.06,0.5,15.19,29.12418,75.56811,16/04/18,,Irrigated,27/02/21
Haryana,Hisar,Channot(112),HR61057/2018-19/134140368,7.3,,0.44,,7.3,240,28.14,0.7,7.25,0.68,14.39,29.12159,75.5603,16/04/18,,Irrigated,27/02/21
Haryana,Hisar,Channot(112),HR61057/2018-19/134150763,7.5,,0.41,,9.4,200,102.4,0.79,3.5,0.58,12.85,29.11708,75.55071,20/04/18,,Irrigated,27/02/21
Haryana,Hisar,Channot(112),HR61057/2018-19/134152274,7.3,0.92,0.36,,7.6,290,67.7,1.26,1.52,1.67,11.69,29.11708,75.55071,20/04/18,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85363153,7.8,,0.35,,98.8,,58.66,0.59,14.31,0.51,3.22,29.1688,75.57619,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85364261,7.4,,0.42,,93.3,500.08,117.94,1.1,14.08,0.99,4.3,29.15934,76.1301,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85364892,7.9,,0.45,,92.5,495.07,92.98,0.86,11.24,0.71,17.67,29.15604,75.57839,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85365556,7.2,,0.29,,28.38,410.37,71.22,2.25,26.36,1.73,3.82,29.17162,75.59262,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85365774,7.2,,0.35,,32.66,263.2,44.95,1.48,22.79,1.59,3.84,29.1528,76.101,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85366749,7.1,0.59,0.32,,32.57,242.82,43.64,1.82,33.93,1.52,3.33,29.1532,76.103,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85366947,7.1,,0.35,,35.1,274.62,44.85,1.44,35.04,1.49,3.79,29.15096,76.3181,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85367512,7.8,,0.18,,38.35,269.02,45.91,1.7,37.69,1.72,4.01,29.17179,76.1376,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85368179,7.2,0.99,0.47,,18.47,304.86,77.14,1.57,31.73,1.41,2.4,29.16146,76.1487,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85368472,7.7,,0.32,,3.8,162.74,32.76,0.37,5.67,0.43,0.34,29.17296,76.1095,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85369168,7.8,,0.24,,87,642.6,21.22,0.19,19.51,0.71,17.74,29.16053,75.57765,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85369927,7.8,,0.54,,1.15,72.43,63.02,0.24,4.25,0.18,0.06,29.16389,75.5937,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85370521,7.7,,0.17,,10.14,219.87,83.3,0.99,22.57,0.92,1.09,29.1646,76.19,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2016-17/85370789,7.6,,0.17,,6.75,248.79,51.48,0.56,20.22,0.6,0.74,29.18001,76.102,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/133305491,7.4,0.72,0.28,,2.6,308,72.13,0.8,2.61,0.66,3.81,29.153889,76.004167,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/133545907,7.3,0.94,0.34,,11.1,198,44.86,0.67,3.39,0.61,5.11,29.150278,76.003056,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/133962921,7.7,0.82,0.25,,42.6,181,82.14,0.82,2.66,0.69,3.74,29.151667,75.579723,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134222215,7.6,0.36,0.3,,4.4,261,38.12,0.74,4.72,0.51,4.48,29.16397,76.01375,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134402415,7.9,,0.36,,2.7,195,63.64,0.64,2.78,0.45,5.45,29.174723,76.004167,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134663489,7.7,0.58,0.36,,4.4,175,27.12,0.5,4.27,0.46,5.54,29.17,75.5925,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134717780,7.8,0.2,0.52,,13.8,184,70.1,0.7,3.96,0.61,4.83,29.171945,76.001667,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134739092,7.4,,0.38,,29.5,282,96.65,1.15,3.47,0.54,4.12,29.16579,75.58245,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134788164,7.4,0.7,0.44,,2.8,136,90.33,0.76,4.28,0.76,7.4,29.171389,75.5925,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134810196,7.2,0.44,0.38,,18.2,186,76.09,0.56,3.59,0.55,4.2,29.167223,76.013056,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134883400,7.3,,0.3,,6.8,218,49.43,0.7,4.06,0.57,4.97,29.173334,76.000556,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134911890,7.7,,0.24,,10.4,144,63.9,1.01,5.12,0.38,5.52,29.172778,76.004167,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134919022,7.5,0.49,0.26,,14.2,188,45.38,0.94,4.11,0.36,5.35,29.156667,75.586389,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Data(83),HR61051/2019-20/134922407,7.7,,0.42,,14.3,132,81.06,1.1,3.68,0.81,5.53,29.156667,75.586389,26/04/19,,Irrigated,27/02/21
Haryana,Hisar,Depal (118),HR61070/2016-17/78324377,8,,0.47,,40.59,,,2.43,1.39,5.85,,29.085719,75.892842,25/06/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Depal (118),HR61070/2016-17/78325225,7.7,,0.47,,71.31,235.16,,2.84,1.83,1.73,,29.082137,75.904766,25/06/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Siswal(174),HR60851/2016-17/23681507,7.7,,0.32,,5.6,700,119.3,0.22,9.15,,4.98,,,02/11/15,,Rainfed,27/02/21
Haryana,Hisar,Siswal(174),HR60851/2016-17/23743967,7.6,0.89,0.26,,19,488,,0.12,16.52,,3.73,,,02/11/15,,Rainfed,27/02/21
Haryana,Hisar,Siswal(174),HR60851/2016-17/23868143,7.2,0.9,0.26,,13.1,621,97.2,1.19,3.08,,,,,02/11/15,,Rainfed,27/02/21
Haryana,Hisar,satrod khurd ,HR6096596/2016-17/83951310,7.4,0.62,0.48,,15.32,87.16,35.38,2.4,7.15,1.17,5.74,29.14824,75.797806,11/09/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bad Chhapar (61),HR61108/2016-17/83938724,7.1,,0.5,,29.14,98.11,41.16,2.73,8.72,3.44,15.93,29.5803,76.17265,11/09/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bad Chhapar (61),HR61108/2016-17/83939463,6.9,,0.21,,1.36,297.92,34.27,2.4,24.38,2.18,1.54,29.5803,76.17212,11/09/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bad Chhapar (61),HR61108/2016-17/83941451,7,0.56,0.5,,20.51,453.38,31.28,3.29,1.19,2.54,7.5,29.5803,76.18036,11/09/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bad Chhapar (61),HR61108/2016-17/83943379,7.4,,0.45,,12.13,574.56,56.83,2.65,12.16,1.48,16.11,29.5803,76.18309,11/09/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2016-17/83134555,7.6,,0.42,,15.33,134.41,89.67,2.87,7.16,2.81,8.86,29.5803,76.3181,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2016-17/83134901,7.9,,0.36,,23.6,155.76,,3.92,7.76,3.05,10.2,29.5803,76.3181,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2016-17/83135228,7.5,,0.42,,6.87,149.17,45.06,1.69,4.86,2.36,4.9,29.5803,76.3181,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2016-17/83135559,7.2,,0.5,,21.08,138.64,,1.89,8.63,2.93,9.74,29.5803,76.3181,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2016-17/83135895,7.9,,0.39,,33.25,136.4,24.18,1.83,12.02,2.79,15.13,29.5803,76.3181,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2016-17/83136533,7.4,0.61,0.48,,0.22,8.05,64.9,0.65,0.23,2,0.06,29.5803,76.3181,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2018-19/133761632,7.3,,0.4,,15.5,205,112.94,0.59,4.91,0.73,8.19,29.227784,75.919328,03/05/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2018-19/133775525,7.4,,0.23,,5.5,340,18.5,0.56,3.64,0.86,7.21,29.228846,75.924104,01/05/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2018-19/133784382,7.4,,0.36,,55.6,230,94.7,0.94,2.99,0.83,18.61,29.224588,75.917014,07/05/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2018-19/133789798,7.3,0.66,0.33,,10.3,535,,0.92,3.27,0.98,9.77,29.227334,75.919101,08/05/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2018-19/133795195,7.4,0.34,0.49,,24,150,40.15,0.87,5.41,0.76,9.12,29.260536,75.915934,10/05/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2018-19/133798337,7.1,0.56,0.23,,5.5,310,,0.59,3.27,0.77,9.33,29.229811,75.966011,08/05/18,,Irrigated,27/02/21
Haryana,Hisar,Badala(102),HR61096/2018-19/133801180,7.3,,0.17,,2.6,,65.1,1.12,4.23,0.73,7.12,29.266102,75.926912,02/05/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Badala(102),HR61096/2018-19/133810234,7.6,0.39,0.33,,21.5,240,15.7,0.75,3.86,0.37,12.13,29.216581,75.912261,11/05/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Banda Heri (24),HR61090/2018-19/133848930,7.6,0.25,0.42,,2.9,262,36.16,0.63,3.84,0.36,3.68,29.047645,76.170437,01/04/18,,Irrigated,27/02/21
Haryana,Hisar,Banda Heri (24),HR61090/2018-19/133903436,7.5,0.54,0.34,,16.4,282,76.8,0.52,2.47,0.47,5.03,29.039515,76.14849,10/04/18,,Irrigated,27/02/21
Haryana,Hisar,Banda Heri (24),HR61090/2018-19/133922522,7.6,0.89,0.34,,12.3,140,61.06,0.6,2.93,0.4,3.94,29.037778,76.14648,10/04/18,,Irrigated,27/02/21
Haryana,Hisar,Banda Heri (24),HR61090/2018-19/133938437,7.5,,0.28,,27.7,248,31.51,0.58,2.72,0.33,3.87,29.032426,76.165657,20/04/18,,Irrigated,27/02/21
Haryana,Hisar,Banda Heri (24),HR61090/2018-19/133943947,7.2,0.88,0.39,,1.7,168,,0.69,2.59,0.63,2.27,29.028488,76.142899,20/04/18,,Irrigated,27/02/21
Haryana,Hisar,Bass Azam Shahpur(95),HR61098/2016-17/86384375,7.2,,0.35,,59.65,439.94,105.2,4.89,7.55,8.71,12.97,29.5803,76.12517,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bass Azam Shahpur(95),HR61098/2016-17/86385165,7.8,,0.26,,24.02,96.07,85.45,3.36,6.24,8.02,14.25,29.5803,76.13629,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bass Azam Shahpur(95),HR61098/2016-17/86386073,7.5,,0.26,,21.1,80.51,,4.34,4.69,7.73,5.64,29.5803,76.14252,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bass Azam Shahpur(95),HR61098/2016-17/86386890,7.5,,0.42,,31.85,167.35,,5.34,7.5,8.22,6.47,29.5803,76.15274,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bass Azam Shahpur(95),HR61098/2016-17/86387674,7.1,,0.18,,35.06,212.04,77.26,6.35,7.68,8.99,7.96,29.5803,76.16644,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bass Azam Shahpur(95),HR61098/2016-17/86388487,7.9,,0.26,,19.86,127.84,20.81,3.15,0.89,7.76,0.82,29.5803,76.11355,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bass Azam Shahpur(95),HR61098/2016-17/86389372,7.4,,0.17,,40.61,188.92,74.5,3.85,6.57,8.38,5.81,29.5803,76.12473,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bass Badshahpur (97),HR61110/2016-17/90335518,7.3,,0.33,,12.71,202.68,,1.78,1.71,0.39,3.28,28.8987,76.12875,30/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bass Badshahpur (97),HR61110/2016-17/90395513,7.4,,0.35,,14.6,134.33,31.9,0.34,2.45,0.67,1.94,28.8987,76.12437,30/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bass Badshahpur (97),HR61110/2016-17/90443531,7.4,,0.42,,9.78,121.59,42.92,0.57,2.4,0.51,1.74,28.8987,76.13875,30/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bass Badshahpur (97),HR61110/2016-17/90498920,7.7,0.46,0.38,,17.81,321.66,,3.08,3.86,0.67,5.78,28.8989,76.12632,30/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bass Badshahpur (97),HR61110/2016-17/90513792,7.2,0.57,0.45,,13.14,127.37,69.93,0.79,4.41,1.06,1.54,28.8989,76.12891,30/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bass Badshahpur (97),HR61110/2016-17/90580829,7.9,0.47,0.48,,12.94,137.27,66.65,0.49,4.74,0.66,2.6,28.8989,76.14498,30/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2016-17/83168167,7.7,,0.23,,47.46,333.92,18.89,0.29,2.46,0.15,1.46,29.5803,76.13797,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2016-17/83168474,7.5,,0.38,,114.42,97.29,,3.5,7.63,0.67,6.36,29.5803,76.12299,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2016-17/83169123,7.9,0.78,0.38,,46.33,106.63,,6.07,9.83,0.86,10.03,29.5803,76.13536,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2016-17/83169802,7.9,,0.2,,99.36,97.71,,2.44,6.58,1.15,9.17,29.5803,76.14361,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2016-17/83170471,7.7,,0.38,,79.8,20.53,3.22,0.25,0.48,3.1,3.1,29.5803,76.15229,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2016-17/83170756,7.4,,0.18,,76.06,518.25,58.94,1.03,7.19,0.45,4.64,29.5803,76.15642,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2016-17/83171383,7.4,,0.26,,92.48,485.99,55.38,1.27,4.88,0.44,3.28,29.5803,76.15432,,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2017-18/134986264,7.3,0.25,0.36,,21.68,290,82.6,1.92,15.16,0.82,7.1,29.409,76.13802,05/03/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2017-18/135038421,7.8,,0.36,,13.4,180,75.44,0.79,14.81,0.63,3.65,29.4462,76.13421,05/03/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2017-18/135574932,7.6,0.76,0.7,,20,258,,1.53,14.36,1.19,44.25,29.4321,76.12581,05/02/18,,Irrigated,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2018-19/134990818,7.4,0.8,0.49,,7.4,192,,1.8,5.06,0.55,7.51,29.409,76.15225,05/09/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2018-19/135112827,7.3,0.68,0.51,,15.5,179,,1.41,8.75,0.64,5.74,29.4052,76.15978,05/09/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2018-19/135227421,7.4,0.88,0.37,,42.8,224,,2,6.48,0.76,7.37,29.4894,76.15548,05/11/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2018-19/135814335,7.6,0.57,0.67,,7.4,246,,1.09,19.98,1,45.25,29.09091,76.12422,10/04/18,,Irrigated,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2018-19/135894945,7.8,,0.36,,13.4,180,75.44,0.79,14.81,0.63,3.65,29.09462,76.13421,10/04/18,,Irrigated,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2018-19/135937205,7.9,0.25,0.31,,18.48,198,,1.5,12.81,0.86,6.61,29.08791,76.13779,10/04/18,,Irrigated,27/02/21
Haryana,Hisar,Bhaklana(94),HR61100/2018-19/135939305,7.6,0.58,0.66,,7.7,192,,1.66,4.09,0.23,8.16,29.09331,76.14729,10/04/18,,Irrigated,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78297287,7.4,,0.27,,103.96,113.14,59,2.85,13.96,1.65,21.26,29.09507,75.55322,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78298384,7.6,,0.14,,64.06,441.5,,2.68,18.68,2.71,26.78,29.09317,75.56154,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78299328,7.4,,0.15,,68.68,,,5.79,,6.32,13.6,29.09043,75.55828,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78299963,7.4,,0.38,,,470.07,64.9,1.09,2.01,0.65,2.72,29.111708,75.544672,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78301087,7.5,,0.21,,,330.05,,1.25,2.93,0.46,2.65,29.105899,75.561,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78301971,7.5,,0.5,,,250.04,94.85,1.27,1.92,0.18,2.74,29.105155,75.554184,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78302768,7.3,,0.11,,,75.01,60.84,1.22,1.79,0.61,2.83,29.104468,75.560588,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78303461,7.4,,0.21,,56.14,210.03,40.25,1.29,2.23,0.68,2.78,29.103931,75.561324,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78304254,7.6,,0.39,,,250.04,78.31,0.84,0.55,0.45,2.9,29.5803,75.56356,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78304896,7.3,,0.47,,26.45,245.28,,1.31,20.19,2.2,11.23,29.10081,75.55086,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2016-17/78305580,7.6,0.47,0.36,,29.61,121.14,,1.81,25.38,2.07,22.89,29.10001,75.56296,06/02/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2018-19/133647583,7.2,0.58,0.35,,15.2,188,49.47,2.15,4.95,0.58,1.34,29.105958,75.56143,04/06/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2018-19/133654970,7.6,,0.27,,21.6,138,52.03,1.02,4.76,0.7,6.18,29.111321,75.55267,01/06/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2018-19/133660141,7.2,,0.33,,16.3,176,68.64,0.97,3.39,0.72,4.08,29.104008,75.561263,08/06/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2018-19/133705683,7.5,0.53,0.26,,8.3,262,58.27,1.48,3.54,0.96,8.31,29.111361,75.552676,05/06/18,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatla(113),HR61066/2018-19/133728466,7.2,,0.4,,5.9,192,52.52,1.22,3.13,0.47,4.99,29.103407,75.571688,07/06/18,,Irrigated Well,27/02/21
Haryana,Hisar,Bhatol Jatan (10),HR61093/2016-17/86390094,7.7,,0.44,,9.48,127.08,118.9,4.15,22.41,6.75,2.49,29.5803,76.3181,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatol Jatan (10),HR61093/2016-17/86390873,7.3,,0.45,,21.53,300.61,,4.89,6.64,5.77,17.77,29.5803,76.3181,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatol Jatan (10),HR61093/2016-17/86391753,7.4,,0.47,,30.89,159.06,27.08,4.94,9.13,8.52,4.4,29.5803,76.3181,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatol Jatan (10),HR61093/2016-17/86393240,7.2,,0.51,,16.75,286.05,,5.08,10.19,6,3,29.55504,76.3181,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatol Jatan (10),HR61093/2016-17/86394030,7.2,,0.5,,12.02,129.09,65.49,4.83,5.95,6.43,3.02,29.5398,76.3181,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatol Jatan (10),HR61093/2016-17/86394821,7.5,,0.47,,14.57,177.09,84.65,4.01,7.27,6.04,2.32,29.5803,76.3181,06/04/16,,Irrigated Tube well,27/02/21
Haryana,Hisar,Bhatol Rangran(126),HR61094/2016-17/91096488,7.6,,0.44,,10.98,450.63,,0.65,5.98,0.44,2.38,29.0765,76.06297,20/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bhatol Rangran(126),HR61094/2016-17/91112294,7.5,,0.27,,22.47,478.23,106.6,0.83,7.42,0.56,5.1,29.06368,76.0557,20/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bhatol Rangran(126),HR61094/2016-17/91236919,7.1,,0.17,,26.23,578.53,94.77,0.93,7.4,0.73,5.92,29.06271,76.0693,20/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bhatol Rangran(126),HR61094/2016-17/91251047,7.4,,0.18,,24.55,578.03,,0.91,7.71,0.63,6.45,29.06082,76.06404,20/06/16,,Irrigated,27/02/21
Haryana,Hisar,Bhatol Rangran(126),HR61094/2018-19/133744402,7.3,,0.12,,4.4,245,43.05,0.65,11.46,0.49,6.78,29.07004,76.06271,05/12/18,,Irrigated,27/02/21
Haryana,Hisar,Bhatol Rangran(126),HR61094/2018-19/133762032,7.6,0.61,0.45,,31.5,195,23.71,0.63,8.81,0.3,8.04,29.06243,76.06248,15/05/18,,Irrigated Well,27/02/21
Haryana,Hisar,Bhatol Rangran(126),HR61094/2018-19/133779811,7.6,0.84,0.31,,8.2,130,29.61,0.57,9.7,0.28,8.89,29.06396,76.062,16/05/18,,Irrigated Well,27/02/21
Haryana,Hisar,Bir Hansi((120),HR61080/2016-17/37898281,7.8,0.98,0.32,,16.8,635,113.87,0.95,12.27,0.85,32.25,29.199722,76.168334,03/07/16,,Irrigated,27/02/21
Haryana,Hisar,Bir Hansi((120),HR61080/2016-17/38198792,7.9,,0.27,,19.8,275,88.21,0.77,3.73,0.62,3.02,29.198334,76.129445,11/07/16,,Irrigated,27/02/21
Haryana,Hisar,Bir Hansi((120),HR61080/2016-17/38359894,7.6,,0.42,,1.6,395,88.51,0.67,1.91,0.34,3.25,29.089445,76.145834,16/07/16,,Irrigated,27/02/21
Haryana,Hisar,Bir Hansi((120),HR61080/2016-17/38462726,7.5,,0.35,,27.4,425,,0.47,1.24,0.49,3.21,29.16,76.126667,11/07/16,,Irrigated,27/02/21
Haryana,Hisar,Bir Hansi((120),HR61080/2016-17/38534200,7.7,,0.41,,5.6,385,84.3,0.81,21.9,0.74,58.62,29.093056,76.115,21/07/16,,Irrigated,27/02/21
Haryana,Hisar,Channot(112),HR61057/2016-17/78317131,7.5,0.82,0.35,,26.92,529.54,,3.41,,3.11,48.85,29.13369,75.328,27/07/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Channot(112),HR61057/2016-17/78317810,7.4,0.68,0.41,,27.87,138.72,,3.76,,1.82,3.05,29.1307,75.328,27/07/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Channot(112),HR61057/2016-17/78318368,7.8,0.24,0.41,,20.93,307.78,60,1.22,,0.74,7.65,29.12947,75.328,27/07/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Channot(112),HR61057/2016-17/78319194,7.3,0.56,0.36,,31,61.76,64.17,2.1,,0.71,2.89,29.12148,75.328,27/07/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Channot(112),HR61057/2016-17/78319671,7.4,0.36,0.36,,27.96,137.69,56.86,3.01,,0.67,3.42,29.12376,75.53548,27/07/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Channot(112),HR61057/2016-17/78320234,7.3,0.36,0.36,,36.38,495.04,31.76,1.38,,0.72,9.58,29.12416,75.328,27/07/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Channot(112),HR61057/2016-17/78320742,7.8,,0.39,,37.52,219.23,68.34,2.51,,1.54,5.03,29.12085,75.53342,27/07/17,,Irrigated Tube well,27/02/21
Haryana,Hisar,Channot(112),HR61057/2016-17/78321233,7.8,0.28,0.32,,10.29,126.43,47.79,0.61,,0.46,1.22,29.5803,75.56561,27/07/17,,Irrigated Tube well,27/02/21
